config_id,phase,slippage,net_r
V49_B3_0004,TRAIN,0.3,-1.0821
V49_B3_0004,TRAIN,0.3,1.8519
V49_B3_0004,TRAIN,0.3,-1.2319
V49_B3_0004,TRAIN,0.3,1.7576
V49_B3_0004,TRAIN,0.3,-1.2133
V49_B3_0004,TRAIN,0.3,-1.1026
V49_B3_0004,TRAIN,0.3,-1.1905
V49_B3_0004,TRAIN,0.3,-1.058
V49_B3_0004,TRAIN,0.3,-1.1667
V49_B3_0004,TRAIN,0.3,-0.0463
V49_B3_0004,TRAIN,0.3,-0.05
V49_B3_0004,TRAIN,0.3,-1.1159
V49_B3_0005,TRAIN,0.2,1.8272
V49_B3_0005,TRAIN,0.2,-1.0881
V49_B3_0005,TRAIN,0.2,1.8704
V49_B3_0005,TRAIN,0.2,-1.0496
V49_B3_0005,TRAIN,0.2,-1.2333
V49_B3_0005,TRAIN,0.2,-1.2222
V49_B3_0005,TRAIN,0.2,-1.0881
V49_B3_0005,TRAIN,0.2,-1.2456
V49_B3_0005,TRAIN,0.2,-1.2593
V49_B3_0005,TRAIN,0.2,1.8056
V49_B3_0005,TRAIN,0.2,1.7778
V49_B3_0005,TRAIN,0.2,0.0058
V49_B3_0005,TRAIN,0.2,-1.1867
V49_B3_0005,TRAIN,0.2,-1.2745
V49_B3_0005,TRAIN,0.2,1.8586
V49_B3_0005,TRAIN,0.2,-1.1373
V49_B3_0005,TRAIN,0.3,1.8025
V49_B3_0005,TRAIN,0.3,-1.1006
V49_B3_0005,TRAIN,0.3,1.8519
V49_B3_0005,TRAIN,0.3,-1.0567
V49_B3_0005,TRAIN,0.3,-1.2667
V49_B3_0005,TRAIN,0.3,-1.254
V49_B3_0005,TRAIN,0.3,-1.1006
V49_B3_0005,TRAIN,0.3,-1.2807
V49_B3_0005,TRAIN,0.3,-1.2963
V49_B3_0005,TRAIN,0.3,1.7778
V49_B3_0005,TRAIN,0.3,1.746
V49_B3_0005,TRAIN,0.3,-0.0
V49_B3_0005,TRAIN,0.3,-1.2133
V49_B3_0005,TRAIN,0.3,-1.3137
V49_B3_0005,TRAIN,0.3,1.8384
V49_B3_0005,TRAIN,0.3,-1.1569
V49_B3_0006,TRAIN,0.2,-1.0392
V49_B3_0006,TRAIN,0.2,1.4007
V49_B3_0006,TRAIN,0.2,1.3586
V49_B3_0006,TRAIN,0.2,1.4119
V49_B3_0006,TRAIN,0.2,-1.0496
V49_B3_0006,TRAIN,0.2,1.4424
V49_B3_0006,TRAIN,0.2,-1.0791
V49_B3_0006,TRAIN,0.2,1.2971
V49_B3_0006,TRAIN,0.2,1.4181
V49_B3_0006,TRAIN,0.2,-1.1061
V49_B3_0006,TRAIN,0.2,-1.2222
V49_B3_0006,TRAIN,0.2,-1.0507
V49_B3_0006,TRAIN,0.2,-1.0778
V49_B3_0006,TRAIN,0.2,-1.2456
V49_B3_0006,TRAIN,0.2,-1.1111
V49_B3_0006,TRAIN,0.3,-1.0448
V49_B3_0006,TRAIN,0.3,1.3865
V49_B3_0006,TRAIN,0.3,1.3384
V49_B3_0006,TRAIN,0.3,1.3994
V49_B3_0006,TRAIN,0.3,-1.0567
V49_B3_0006,TRAIN,0.3,1.4342
V49_B3_0006,TRAIN,0.3,-1.0904
V49_B3_0006,TRAIN,0.3,1.2681
V49_B3_0006,TRAIN,0.3,1.4064
V49_B3_0006,TRAIN,0.3,-1.1212
V49_B3_0006,TRAIN,0.3,-1.254
V49_B3_0006,TRAIN,0.3,-1.058
V49_B3_0006,TRAIN,0.3,-1.0889
V49_B3_0006,TRAIN,0.3,-1.2807
V49_B3_0006,TRAIN,0.3,-1.127
V49_B3_0007,TRAIN,0.2,-1.359
V49_B3_0007,TRAIN,0.2,-1.1414
V49_B3_0007,TRAIN,0.2,2.4007
V49_B3_0007,TRAIN,0.2,-1.0881
V49_B3_0007,TRAIN,0.2,-1.0496
V49_B3_0007,TRAIN,0.2,-1.2222
V49_B3_0007,TRAIN,0.2,-1.2029
V49_B3_0007,TRAIN,0.2,2.4181
V49_B3_0007,TRAIN,0.2,-1.2222
V49_B3_0007,TRAIN,0.2,-1.0507
V49_B3_0007,TRAIN,0.2,-1.0778
V49_B3_0007,TRAIN,0.2,-1.2456
V49_B3_0007,TRAIN,0.3,-1.4103
V49_B3_0007,TRAIN,0.3,-1.1616
V49_B3_0007,TRAIN,0.3,2.3865
V49_B3_0007,TRAIN,0.3,-1.1006
V49_B3_0007,TRAIN,0.3,-1.0567
V49_B3_0007,TRAIN,0.3,-1.254
V49_B3_0007,TRAIN,0.3,-1.2319
V49_B3_0007,TRAIN,0.3,2.4064
V49_B3_0007,TRAIN,0.3,-1.254
V49_B3_0007,TRAIN,0.3,-1.058
V49_B3_0007,TRAIN,0.3,-1.0889
V49_B3_0007,TRAIN,0.3,-1.2807
V49_B3_0008,TRAIN,0.2,-1.0392
V49_B3_0008,TRAIN,0.2,1.9007
V49_B3_0008,TRAIN,0.2,-1.1414
V49_B3_0008,TRAIN,0.2,-1.0881
V49_B3_0008,TRAIN,0.2,-1.0496
V49_B3_0008,TRAIN,0.2,1.9424
V49_B3_0008,TRAIN,0.2,-1.0791
V49_B3_0008,TRAIN,0.2,1.7971
V49_B3_0008,TRAIN,0.2,1.9181
V49_B3_0008,TRAIN,0.2,-1.2222
V49_B3_0008,TRAIN,0.2,-1.0778
V49_B3_0008,TRAIN,0.2,-1.2456
V49_B3_0008,TRAIN,0.3,-1.0448
V49_B3_0008,TRAIN,0.3,1.8865
V49_B3_0008,TRAIN,0.3,-1.1616
V49_B3_0008,TRAIN,0.3,-1.1006
V49_B3_0008,TRAIN,0.3,-1.0567
V49_B3_0008,TRAIN,0.3,1.9342
V49_B3_0008,TRAIN,0.3,-1.0904
V49_B3_0008,TRAIN,0.3,1.7681
V49_B3_0008,TRAIN,0.3,1.9064
V49_B3_0008,TRAIN,0.3,-1.254
V49_B3_0008,TRAIN,0.3,-1.0889
V49_B3_0008,TRAIN,0.3,-1.2807
V49_B3_0009,TRAIN,0.2,-1.1414
V49_B3_0009,TRAIN,0.2,-1.0881
V49_B3_0009,TRAIN,0.2,-1.0496
V49_B3_0009,TRAIN,0.2,-1.2222
V49_B3_0009,TRAIN,0.3,-1.1616
V49_B3_0009,TRAIN,0.3,-1.1006
V49_B3_0009,TRAIN,0.3,-1.0567
V49_B3_0009,TRAIN,0.3,-1.254
V49_B3_0010,TRAIN,0.2,-1.359
V49_B3_0010,TRAIN,0.2,1.4007
V49_B3_0010,TRAIN,0.2,1.4119
V49_B3_0010,TRAIN,0.2,-1.0496
V49_B3_0010,TRAIN,0.2,-1.2222
V49_B3_0010,TRAIN,0.2,1.4181
V49_B3_0010,TRAIN,0.2,-1.2222
V49_B3_0010,TRAIN,0.2,-1.0778
V49_B3_0010,TRAIN,0.2,-1.2456
V49_B3_0010,TRAIN,0.3,-1.4103
V49_B3_0010,TRAIN,0.3,1.3865
V49_B3_0010,TRAIN,0.3,1.3994
V49_B3_0010,TRAIN,0.3,-1.0567
V49_B3_0010,TRAIN,0.3,-1.254
V49_B3_0010,TRAIN,0.3,1.4064
V49_B3_0010,TRAIN,0.3,-1.254
V49_B3_0010,TRAIN,0.3,-1.0889
V49_B3_0010,TRAIN,0.3,-1.2807
V49_B3_0011,TRAIN,0.2,-1.359
V49_B3_0011,TRAIN,0.2,2.4007
V49_B3_0011,TRAIN,0.2,-1.0881
V49_B3_0011,TRAIN,0.2,-1.0496
V49_B3_0011,TRAIN,0.2,-1.2222
V49_B3_0011,TRAIN,0.2,2.4181
V49_B3_0011,TRAIN,0.2,-1.2222
V49_B3_0011,TRAIN,0.2,-1.0778
V49_B3_0011,TRAIN,0.2,-1.2456
V49_B3_0011,TRAIN,0.3,-1.4103
V49_B3_0011,TRAIN,0.3,2.3865
V49_B3_0011,TRAIN,0.3,-1.1006
V49_B3_0011,TRAIN,0.3,-1.0567
V49_B3_0011,TRAIN,0.3,-1.254
V49_B3_0011,TRAIN,0.3,2.4064
V49_B3_0011,TRAIN,0.3,-1.254
V49_B3_0011,TRAIN,0.3,-1.0889
V49_B3_0011,TRAIN,0.3,-1.2807
V49_B3_0012,TRAIN,0.2,-1.0718
V49_B3_0012,TRAIN,0.2,-1.0881
V49_B3_0012,TRAIN,0.2,1.8704
V49_B3_0012,TRAIN,0.2,-1.0496
V49_B3_0012,TRAIN,0.2,-1.2222
V49_B3_0012,TRAIN,0.2,1.7879
V49_B3_0012,TRAIN,0.2,-1.0897
V49_B3_0012,TRAIN,0.2,-1.2593
V49_B3_0012,TRAIN,0.2,-1.0507
V49_B3_0012,TRAIN,0.2,-1.1458
V49_B3_0012,TRAIN,0.2,0.0058
V49_B3_0012,TRAIN,0.2,-1.1867
V49_B3_0012,TRAIN,0.2,-1.2745
V49_B3_0012,TRAIN,0.2,-1.1014
V49_B3_0012,TRAIN,0.2,-1.1373
V49_B3_0012,TRAIN,0.2,-1.2222
V49_B3_0012,TRAIN,0.3,-1.0821
V49_B3_0012,TRAIN,0.3,-1.1006
V49_B3_0012,TRAIN,0.3,1.8519
V49_B3_0012,TRAIN,0.3,-1.0567
V49_B3_0012,TRAIN,0.3,-1.254
V49_B3_0012,TRAIN,0.3,1.7576
V49_B3_0012,TRAIN,0.3,-1.1026
V49_B3_0012,TRAIN,0.3,-1.2963
V49_B3_0012,TRAIN,0.3,-1.058
V49_B3_0012,TRAIN,0.3,-1.1667
V49_B3_0012,TRAIN,0.3,-0.0
V49_B3_0012,TRAIN,0.3,-1.2133
V49_B3_0012,TRAIN,0.3,-1.3137
V49_B3_0012,TRAIN,0.3,-1.1159
V49_B3_0012,TRAIN,0.3,-1.1569
V49_B3_0012,TRAIN,0.3,-1.254
V49_B3_0013,TRAIN,0.2,2.3272
V49_B3_0013,TRAIN,0.2,-1.0881
V49_B3_0013,TRAIN,0.2,-1.0496
V49_B3_0013,TRAIN,0.2,-1.2222
V49_B3_0013,TRAIN,0.2,-1.0881
V49_B3_0013,TRAIN,0.2,-1.2593
V49_B3_0013,TRAIN,0.2,2.3056
V49_B3_0013,TRAIN,0.2,0.0058
V49_B3_0013,TRAIN,0.2,-1.1867
V49_B3_0013,TRAIN,0.2,2.3586
V49_B3_0013,TRAIN,0.3,2.3025
V49_B3_0013,TRAIN,0.3,-1.1006
V49_B3_0013,TRAIN,0.3,-1.0567
V49_B3_0013,TRAIN,0.3,-1.254
V49_B3_0013,TRAIN,0.3,-1.1006
V49_B3_0013,TRAIN,0.3,-1.2963
V49_B3_0013,TRAIN,0.3,2.2778
V49_B3_0013,TRAIN,0.3,-0.0
V49_B3_0013,TRAIN,0.3,-1.2133
V49_B3_0013,TRAIN,0.3,2.3384
V49_B3_0014,TRAIN,0.2,-1.0753
V49_B3_0014,TRAIN,0.2,-1.1014
V49_B3_0014,TRAIN,0.2,-1.0952
V49_B3_0014,TRAIN,0.2,-1.0718
V49_B3_0014,TRAIN,0.2,1.8704
V49_B3_0014,TRAIN,0.2,-1.2029
V49_B3_0014,TRAIN,0.2,1.7879
V49_B3_0014,TRAIN,0.2,-1.1867
V49_B3_0014,TRAIN,0.2,-1.0897
V49_B3_0014,TRAIN,0.2,-1.1667
V49_B3_0014,TRAIN,0.2,-1.1138
V49_B3_0014,TRAIN,0.2,-1.0507
V49_B3_0014,TRAIN,0.2,-1.1458
V49_B3_0014,TRAIN,0.2,-1.0395
V49_B3_0014,TRAIN,0.2,0.5352
V49_B3_0014,TRAIN,0.2,-0.037
V49_B3_0014,TRAIN,0.2,-0.0417
V49_B3_0014,TRAIN,0.2,-0.0427
V49_B3_0014,TRAIN,0.2,-1.1014
V49_B3_0014,TRAIN,0.2,-1.1228
V49_B3_0014,TRAIN,0.3,-1.086
V49_B3_0014,TRAIN,0.3,-1.1159
V49_B3_0014,TRAIN,0.3,-1.1088
V49_B3_0014,TRAIN,0.3,-1.0821
V49_B3_0014,TRAIN,0.3,1.8519
V49_B3_0014,TRAIN,0.3,-1.2319
V49_B3_0014,TRAIN,0.3,1.7576
V49_B3_0014,TRAIN,0.3,-1.2133
V49_B3_0014,TRAIN,0.3,-1.1026
V49_B3_0014,TRAIN,0.3,-1.1905
V49_B3_0014,TRAIN,0.3,-1.1301
V49_B3_0014,TRAIN,0.3,-1.058
V49_B3_0014,TRAIN,0.3,-1.1667
V49_B3_0014,TRAIN,0.3,-1.0452
V49_B3_0014,TRAIN,0.3,0.5258
V49_B3_0014,TRAIN,0.3,-0.0463
V49_B3_0014,TRAIN,0.3,-0.05
V49_B3_0014,TRAIN,0.3,-0.0513
V49_B3_0014,TRAIN,0.3,-1.1159
V49_B3_0015,TRAIN,0.2,-1.359
V49_B3_0015,TRAIN,0.2,-1.0881
V49_B3_0015,TRAIN,0.2,-1.0496
V49_B3_0015,TRAIN,0.2,-1.2222
V49_B3_0015,TRAIN,0.2,2.4181
V49_B3_0015,TRAIN,0.2,-1.2222
V49_B3_0015,TRAIN,0.2,-1.0778
V49_B3_0015,TRAIN,0.2,-1.2456
V49_B3_0015,TRAIN,0.3,-1.4103
V49_B3_0015,TRAIN,0.3,-1.1006
V49_B3_0015,TRAIN,0.3,-1.0567
V49_B3_0015,TRAIN,0.3,-1.254
V49_B3_0015,TRAIN,0.3,2.4064
V49_B3_0015,TRAIN,0.3,-1.254
V49_B3_0015,TRAIN,0.3,-1.0889
V49_B3_0015,TRAIN,0.3,-1.2807
V49_B3_0016,TRAIN,0.2,-1.0952
V49_B3_0016,TRAIN,0.2,-1.0718
V49_B3_0016,TRAIN,0.2,1.8704
V49_B3_0016,TRAIN,0.2,1.7879
V49_B3_0016,TRAIN,0.2,-1.0897
V49_B3_0016,TRAIN,0.2,-0.037
V49_B3_0016,TRAIN,0.2,-1.1014
V49_B3_0016,TRAIN,0.3,-1.1088
V49_B3_0016,TRAIN,0.3,-1.0821
V49_B3_0016,TRAIN,0.3,1.8519
V49_B3_0016,TRAIN,0.3,1.7576
V49_B3_0016,TRAIN,0.3,-1.1026
V49_B3_0016,TRAIN,0.3,-0.0463
V49_B3_0016,TRAIN,0.3,-1.1159
V49_B3_0017,TRAIN,0.2,-1.1414
V49_B3_0017,TRAIN,0.2,1.4119
V49_B3_0017,TRAIN,0.2,-1.0496
V49_B3_0017,TRAIN,0.2,-1.2222
V49_B3_0017,TRAIN,0.3,-1.1616
V49_B3_0017,TRAIN,0.3,1.3994
V49_B3_0017,TRAIN,0.3,-1.0567
V49_B3_0017,TRAIN,0.3,-1.254
V49_B3_0018,TRAIN,0.2,1.8272
V49_B3_0018,TRAIN,0.2,-1.0881
V49_B3_0018,TRAIN,0.2,1.8704
V49_B3_0018,TRAIN,0.2,-1.0496
V49_B3_0018,TRAIN,0.2,-1.2333
V49_B3_0018,TRAIN,0.2,-1.2222
V49_B3_0018,TRAIN,0.2,1.7879
V49_B3_0018,TRAIN,0.2,-1.0881
V49_B3_0018,TRAIN,0.2,-1.2456
V49_B3_0018,TRAIN,0.2,-1.2593
V49_B3_0018,TRAIN,0.2,1.8056
V49_B3_0018,TRAIN,0.2,1.7778
V49_B3_0018,TRAIN,0.2,-1.0507
V49_B3_0018,TRAIN,0.2,0.0058
V49_B3_0018,TRAIN,0.2,-1.1867
V49_B3_0018,TRAIN,0.2,-1.2745
V49_B3_0018,TRAIN,0.2,1.8586
V49_B3_0018,TRAIN,0.2,-1.1373
V49_B3_0018,TRAIN,0.2,-1.2222
V49_B3_0018,TRAIN,0.3,1.8025
V49_B3_0018,TRAIN,0.3,-1.1006
V49_B3_0018,TRAIN,0.3,1.8519
V49_B3_0018,TRAIN,0.3,-1.0567
V49_B3_0018,TRAIN,0.3,-1.2667
V49_B3_0018,TRAIN,0.3,-1.254
V49_B3_0018,TRAIN,0.3,1.7576
V49_B3_0018,TRAIN,0.3,-1.1006
V49_B3_0018,TRAIN,0.3,-1.2807
V49_B3_0018,TRAIN,0.3,-1.2963
V49_B3_0018,TRAIN,0.3,1.7778
V49_B3_0018,TRAIN,0.3,1.746
V49_B3_0018,TRAIN,0.3,-1.058
V49_B3_0018,TRAIN,0.3,-0.0
V49_B3_0018,TRAIN,0.3,-1.2133
V49_B3_0018,TRAIN,0.3,-1.3137
V49_B3_0018,TRAIN,0.3,1.8384
V49_B3_0018,TRAIN,0.3,-1.1569
V49_B3_0018,TRAIN,0.3,-1.254
V49_B3_0019,TRAIN,0.2,-1.0718
V49_B3_0019,TRAIN,0.2,-1.0881
V49_B3_0019,TRAIN,0.2,-1.1296
V49_B3_0019,TRAIN,0.2,-1.0496
V49_B3_0019,TRAIN,0.2,-1.2222
V49_B3_0019,TRAIN,0.2,-1.2121
V49_B3_0019,TRAIN,0.2,-1.0897
V49_B3_0019,TRAIN,0.2,-1.2593
V49_B3_0019,TRAIN,0.2,0.0058
V49_B3_0019,TRAIN,0.2,-1.1867
V49_B3_0019,TRAIN,0.2,-1.2745
V49_B3_0019,TRAIN,0.3,-1.0821
V49_B3_0019,TRAIN,0.3,-1.1006
V49_B3_0019,TRAIN,0.3,-1.1481
V49_B3_0019,TRAIN,0.3,-1.0567
V49_B3_0019,TRAIN,0.3,-1.254
V49_B3_0019,TRAIN,0.3,-1.2424
V49_B3_0019,TRAIN,0.3,-1.1026
V49_B3_0019,TRAIN,0.3,-1.2963
V49_B3_0019,TRAIN,0.3,-0.0
V49_B3_0019,TRAIN,0.3,-1.2133
V49_B3_0020,TRAIN,0.2,-1.0392
V49_B3_0020,TRAIN,0.2,-1.0881
V49_B3_0020,TRAIN,0.2,-1.0496
V49_B3_0020,TRAIN,0.2,2.4424
V49_B3_0020,TRAIN,0.2,-1.0791
V49_B3_0020,TRAIN,0.2,2.4181
V49_B3_0020,TRAIN,0.2,-1.1061
V49_B3_0020,TRAIN,0.2,-1.1197
V49_B3_0020,TRAIN,0.2,-1.2222
V49_B3_0020,TRAIN,0.2,-1.0507
V49_B3_0020,TRAIN,0.2,-1.0778
V49_B3_0020,TRAIN,0.2,-1.2456
V49_B3_0020,TRAIN,0.2,-1.1111
V49_B3_0020,TRAIN,0.3,-1.0448
V49_B3_0020,TRAIN,0.3,-1.1006
V49_B3_0020,TRAIN,0.3,-1.0567
V49_B3_0020,TRAIN,0.3,2.4342
V49_B3_0020,TRAIN,0.3,-1.0904
V49_B3_0020,TRAIN,0.3,2.4064
V49_B3_0020,TRAIN,0.3,-1.1212
V49_B3_0020,TRAIN,0.3,-1.1368
V49_B3_0020,TRAIN,0.3,-1.254
V49_B3_0020,TRAIN,0.3,-1.058
V49_B3_0020,TRAIN,0.3,-1.0889
V49_B3_0020,TRAIN,0.3,-1.2807
V49_B3_0020,TRAIN,0.3,-1.127
V49_B3_0021,TRAIN,0.2,-1.0718
V49_B3_0021,TRAIN,0.2,-1.0881
V49_B3_0021,TRAIN,0.2,-1.1296
V49_B3_0021,TRAIN,0.2,-1.0496
V49_B3_0021,TRAIN,0.2,-1.2222
V49_B3_0021,TRAIN,0.2,-1.2121
V49_B3_0021,TRAIN,0.2,-1.0897
V49_B3_0021,TRAIN,0.2,-1.2593
V49_B3_0021,TRAIN,0.2,-1.0507
V49_B3_0021,TRAIN,0.2,-1.1458
V49_B3_0021,TRAIN,0.3,-1.0821
V49_B3_0021,TRAIN,0.3,-1.1006
V49_B3_0021,TRAIN,0.3,-1.1481
V49_B3_0021,TRAIN,0.3,-1.0567
V49_B3_0021,TRAIN,0.3,-1.254
V49_B3_0021,TRAIN,0.3,-1.2424
V49_B3_0021,TRAIN,0.3,-1.1026
V49_B3_0021,TRAIN,0.3,-1.2963
V49_B3_0021,TRAIN,0.3,-1.058
V49_B3_0021,TRAIN,0.3,-1.1667
V49_B3_0022,TRAIN,0.2,-1.0392
V49_B3_0022,TRAIN,0.2,2.4007
V49_B3_0022,TRAIN,0.2,-1.1414
V49_B3_0022,TRAIN,0.2,-1.0881
V49_B3_0022,TRAIN,0.2,-1.0881
V49_B3_0022,TRAIN,0.2,2.4259
V49_B3_0022,TRAIN,0.2,-1.0496
V49_B3_0022,TRAIN,0.2,2.4424
V49_B3_0022,TRAIN,0.2,-1.0791
V49_B3_0022,TRAIN,0.2,-1.2029
V49_B3_0022,TRAIN,0.2,-1.1228
V49_B3_0022,TRAIN,0.2,2.4181
V49_B3_0022,TRAIN,0.2,-1.1061
V49_B3_0022,TRAIN,0.2,-1.1197
V49_B3_0022,TRAIN,0.2,-1.2222
V49_B3_0022,TRAIN,0.2,-1.1609
V49_B3_0022,TRAIN,0.2,1.9167
V49_B3_0022,TRAIN,0.2,-1.0778
V49_B3_0022,TRAIN,0.2,-1.2456
V49_B3_0022,TRAIN,0.2,-1.1111
V49_B3_0022,TRAIN,0.3,-1.0448
V49_B3_0022,TRAIN,0.3,2.3865
V49_B3_0022,TRAIN,0.3,-1.1616
V49_B3_0022,TRAIN,0.3,-1.1006
V49_B3_0022,TRAIN,0.3,-1.1006
V49_B3_0022,TRAIN,0.3,2.4153
V49_B3_0022,TRAIN,0.3,-1.0567
V49_B3_0022,TRAIN,0.3,2.4342
V49_B3_0022,TRAIN,0.3,-1.0904
V49_B3_0022,TRAIN,0.3,-1.2319
V49_B3_0022,TRAIN,0.3,-1.1404
V49_B3_0022,TRAIN,0.3,2.4064
V49_B3_0022,TRAIN,0.3,-1.1212
V49_B3_0022,TRAIN,0.3,-1.1368
V49_B3_0022,TRAIN,0.3,-1.254
V49_B3_0022,TRAIN,0.3,-1.1839
V49_B3_0022,TRAIN,0.3,1.8333
V49_B3_0022,TRAIN,0.3,-1.0889
V49_B3_0022,TRAIN,0.3,-1.2807
V49_B3_0022,TRAIN,0.3,-1.127
V49_B3_0023,TRAIN,0.2,-1.1197
V49_B3_0023,TRAIN,0.2,-1.1228
V49_B3_0023,TRAIN,0.2,1.9424
V49_B3_0023,TRAIN,0.2,-1.0791
V49_B3_0023,TRAIN,0.2,-1.1197
V49_B3_0023,TRAIN,0.2,-1.0778
V49_B3_0023,TRAIN,0.2,-1.1138
V49_B3_0023,TRAIN,0.3,-1.1368
V49_B3_0023,TRAIN,0.3,-1.1404
V49_B3_0023,TRAIN,0.3,1.9342
V49_B3_0023,TRAIN,0.3,-1.0904
V49_B3_0023,TRAIN,0.3,-1.1368
V49_B3_0023,TRAIN,0.3,-1.0889
V49_B3_0023,TRAIN,0.3,-1.1301
V49_B3_0024,TRAIN,0.2,1.3272
V49_B3_0024,TRAIN,0.2,1.4119
V49_B3_0024,TRAIN,0.2,1.3704
V49_B3_0024,TRAIN,0.2,-1.0496
V49_B3_0024,TRAIN,0.2,-1.2222
V49_B3_0024,TRAIN,0.2,1.2879
V49_B3_0024,TRAIN,0.2,-1.0881
V49_B3_0024,TRAIN,0.2,-1.2456
V49_B3_0024,TRAIN,0.2,1.2407
V49_B3_0024,TRAIN,0.2,1.3056
V49_B3_0024,TRAIN,0.2,1.2778
V49_B3_0024,TRAIN,0.2,0.0058
V49_B3_0024,TRAIN,0.2,-1.1867
V49_B3_0024,TRAIN,0.2,1.3586
V49_B3_0024,TRAIN,0.2,-1.1795
V49_B3_0024,TRAIN,0.3,1.3025
V49_B3_0024,TRAIN,0.3,1.3994
V49_B3_0024,TRAIN,0.3,1.3519
V49_B3_0024,TRAIN,0.3,-1.0567
V49_B3_0024,TRAIN,0.3,-1.254
V49_B3_0024,TRAIN,0.3,1.2576
V49_B3_0024,TRAIN,0.3,-1.1006
V49_B3_0024,TRAIN,0.3,-1.2807
V49_B3_0024,TRAIN,0.3,1.2037
V49_B3_0024,TRAIN,0.3,1.2778
V49_B3_0024,TRAIN,0.3,1.246
V49_B3_0024,TRAIN,0.3,-0.0
V49_B3_0024,TRAIN,0.3,-1.2133
V49_B3_0024,TRAIN,0.3,1.3384
V49_B3_0024,TRAIN,0.3,-1.2051
V49_B3_0025,TRAIN,0.2,1.3272
V49_B3_0025,TRAIN,0.2,1.4119
V49_B3_0025,TRAIN,0.2,-1.0496
V49_B3_0025,TRAIN,0.2,-1.2333
V49_B3_0025,TRAIN,0.2,-1.0881
V49_B3_0025,TRAIN,0.2,1.2407
V49_B3_0025,TRAIN,0.2,-1.2593
V49_B3_0025,TRAIN,0.2,0.0058
V49_B3_0025,TRAIN,0.2,-1.1867
V49_B3_0025,TRAIN,0.2,1.3586
V49_B3_0025,TRAIN,0.3,1.3025
V49_B3_0025,TRAIN,0.3,1.3994
V49_B3_0025,TRAIN,0.3,-1.0567
V49_B3_0025,TRAIN,0.3,-1.2667
V49_B3_0025,TRAIN,0.3,-1.1006
V49_B3_0025,TRAIN,0.3,1.2037
V49_B3_0025,TRAIN,0.3,-1.2963
V49_B3_0025,TRAIN,0.3,-0.0
V49_B3_0025,TRAIN,0.3,-1.2133
V49_B3_0025,TRAIN,0.3,1.3384
V49_B3_0026,TRAIN,0.2,-1.0718
V49_B3_0026,TRAIN,0.2,1.4119
V49_B3_0026,TRAIN,0.2,1.3704
V49_B3_0026,TRAIN,0.2,-1.0496
V49_B3_0026,TRAIN,0.2,-1.2222
V49_B3_0026,TRAIN,0.2,1.2879
V49_B3_0026,TRAIN,0.2,-1.0897
V49_B3_0026,TRAIN,0.2,1.2407
V49_B3_0026,TRAIN,0.2,-1.0507
V49_B3_0026,TRAIN,0.2,-1.1458
V49_B3_0026,TRAIN,0.2,0.0058
V49_B3_0026,TRAIN,0.2,1.4343
V49_B3_0026,TRAIN,0.2,-1.1867
V49_B3_0026,TRAIN,0.2,-1.2745
V49_B3_0026,TRAIN,0.2,1.3986
V49_B3_0026,TRAIN,0.2,-1.1373
V49_B3_0026,TRAIN,0.2,-1.2222
V49_B3_0026,TRAIN,0.3,-1.0821
V49_B3_0026,TRAIN,0.3,1.3994
V49_B3_0026,TRAIN,0.3,1.3519
V49_B3_0026,TRAIN,0.3,-1.0567
V49_B3_0026,TRAIN,0.3,-1.254
V49_B3_0026,TRAIN,0.3,1.2576
V49_B3_0026,TRAIN,0.3,-1.1026
