pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2022-09-05 11:05:00,2022-09-05 11:05:00,short,0.99195,0.9923091700157641,0.9923091700157641,0.9916626639873887,1.0,-1.1104910500928575,-1110.4910500928574,loss,stop_loss,2022-09-05
EURUSD,2022-09-05 14:20:00,2022-09-05 14:25:00,short,0.99307,0.9932375912844391,0.9932375912844391,0.9929359269724487,1.0,-1.2370417884960943,-1237.0417884960943,loss,stop_loss,2022-09-05
EURUSD,2022-09-09 13:20:00,2022-09-09 13:20:00,short,1.00491,1.004753203700149,1.0053452759060282,1.004753203700149,1.0,0.2678829981728041,267.8829981728041,win,take_profit,2022-09-09
EURUSD,2022-09-14 13:00:00,2022-09-14 13:00:00,short,1.0001200000000001,0.9999379600572998,1.000580226627335,0.9999379600572998,1.0,0.30862783441581204,308.62783441581206,win,take_profit,2022-09-14
EURUSD,2023-01-10 12:55:00,2023-01-10 13:00:00,short,1.07342,1.0730794833702462,1.0738456457871923,1.0730794833702462,1.0,0.6991414222065857,699.1414222065857,win,take_profit,2023-01-10
EURUSD,2023-01-13 16:10:00,2023-01-13 16:25:00,short,1.083,1.083218137378051,1.083218137378051,1.0828254900975594,1.0,-1.1986104301053353,-1198.6104301053354,loss,stop_loss,2023-01-13
EURUSD,2023-03-16 14:20:00,2023-03-16 14:20:00,long,1.06043,1.0604840989591398,1.0598964416944978,1.0604840989591398,1.0,0.021892030260467023,21.892030260467024,win,take_profit,2023-03-16
EURUSD,2023-06-16 15:15:00,2023-06-16 15:15:00,short,1.09399,1.0938430218241726,1.0941737227197843,1.0938430218241726,1.0,0.5618330567286648,561.8330567286648,win,take_profit,2023-06-16
EURUSD,2023-08-18 15:35:00,2023-08-18 15:35:00,long,1.08768,1.0874857207950996,1.0874857207950996,1.087712,1.0,-1.223921554682651,-1223.921554682651,loss,stop_loss,2023-08-18
EURUSD,2023-10-09 12:15:00,2023-10-09 12:15:00,long,1.0542,1.053871355257273,1.053871355257273,1.0544629157941818,1.0,-1.1282886427593597,-1128.2886427593596,loss,stop_loss,2023-10-09
EURUSD,2023-11-10 13:15:00,2023-11-10 13:20:00,short,1.06742,1.067750093587257,1.067750093587257,1.0672845,1.0,-1.1293672291371426,-1129.3672291371427,loss,stop_loss,2023-11-10
EURUSD,2023-11-23 14:35:00,2023-11-23 14:35:00,short,1.09052,1.0906000481389637,1.0906000481389637,1.0904865547373919,1.0,-1.544951993962875,-1544.9519939628751,loss,stop_loss,2023-11-23
EURUSD,2024-06-06 12:50:00,2024-06-06 13:25:00,short,1.0881100000000001,1.0883237722177548,1.0883237722177548,1.0879389822257963,1.0,-1.2036216730741827,-1203.6216730741826,loss,stop_loss,2024-06-06
EURUSD,2024-07-22 15:50:00,2024-07-22 15:50:00,long,1.08879,1.0886873700715485,1.0886873700715485,1.0888309937627025,1.0,-1.4243356831235818,-1424.335683123582,loss,stop_loss,2024-07-22
EURUSD,2024-10-07 12:40:00,2024-10-07 12:45:00,short,1.09783,1.0980835306569,1.0980835306569,1.0977615,1.0,-1.173226614993627,-1173.226614993627,loss,stop_loss,2024-10-07
EURUSD,2024-11-15 13:55:00,2024-11-15 13:55:00,long,1.05493,1.055012,1.0545769690347422,1.055012,1.0,0.11274124343030954,112.74124343030954,win,take_profit,2024-11-15
EURUSD,2024-11-28 13:20:00,2024-11-28 14:00:00,short,1.05529,1.0554945516632952,1.0554945516632952,1.055126358669364,1.0,-1.2063814357994427,-1206.3814357994427,loss,stop_loss,2024-11-28
EURUSD,2025-02-06 14:10:00,2025-02-06 14:20:00,short,1.0387600000000001,1.0384838876821292,1.0391051403973386,1.0384838876821292,1.0,0.6796288985401138,679.6288985401138,win,take_profit,2025-02-06
EURUSD,2025-03-10 14:00:00,2025-03-10 14:05:00,short,1.08321,1.0828680638225907,1.0836374202217616,1.0828680638225907,1.0,0.6986438323528779,698.6438323528779,win,take_profit,2025-03-10
EURUSD,2025-07-11 15:25:00,2025-07-11 15:25:00,long,1.16906,1.168830529432166,1.168830529432166,1.169116778491182,1.0,-1.203763772508057,-1203.763772508057,loss,stop_loss,2025-07-11
EURUSD,2025-07-24 14:05:00,2025-07-24 14:05:00,short,1.17692,1.176779,1.1772571104416227,1.176779,1.0,0.278620830763562,278.62083076356197,win,take_profit,2025-07-24
EURUSD,2025-09-23 11:55:00,2025-09-23 12:00:00,long,1.17943,1.1794548944695826,1.1790988953434927,1.1794548944695826,1.0,-0.06729965014942883,-67.29965014942883,loss,take_profit,2025-09-23
EURUSD,2025-10-29 11:20:00,2025-10-29 11:20:00,short,1.16451,1.1647973288451199,1.1647973288451199,1.1643872627611784,1.0,-1.1621350308822882,-1162.1350308822882,loss,stop_loss,2025-10-29
EURUSD,2025-12-19 13:40:00,2025-12-19 13:45:00,short,1.17223,1.1721266938558204,1.1724564969453755,1.1721266938558204,1.0,0.2490938798168437,249.0938798168437,win,take_profit,2025-12-19
EURUSD,2025-12-23 12:45:00,2025-12-23 12:45:00,long,1.1774499999999999,1.177168825462507,1.177168825462507,1.177487915083992,1.0,-1.1674842340507972,-1167.484234050797,loss,stop_loss,2025-12-23
