config_id,timestamp_utc,direction,level_type,level_val,entry_price,sl_pips,tp_pips,net_r,exit_reason,slippage,wick_to_body
R1_012,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,4.4,6.6,-1.1136,SL,0.0,3.33
R1_012,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,4.4,6.6,-1.1591,SL,0.2,3.33
R1_012,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,7.1,10.65,-1.0704,SL,0.0,3.42
R1_012,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,7.1,10.65,-1.0986,SL,0.2,3.42
R1_012,2020-01-10 15:24:00+00:00,SHORT,london_h,1.11092,1.11091,4.1,6.15,-1.122,SL,0.0,3.37
R1_012,2020-01-10 15:24:00+00:00,SHORT,london_h,1.11092,1.11091,4.1,6.15,-1.1707,SL,0.2,3.37
R1_012,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.7,5.55,-1.1351,SL,0.0,7.0
R1_012,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.7,5.55,-1.1892,SL,0.2,7.0
R1_012,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,2.4,3.6,1.2917,TP,0.0,3.5
R1_012,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,2.4,3.6,1.2083,TP,0.2,3.5
R1_012,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.7,2.55,-1.2941,SL,0.0,3.0
R1_012,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.7,2.55,-1.4118,SL,0.2,3.0
R1_012,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.9,4.35,-1.1724,SL,0.0,7.0
R1_012,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.9,4.35,-1.2414,SL,0.2,7.0
R1_012,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.8,5.7,-1.1316,SL,0.0,7.0
R1_012,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.8,5.7,-1.1842,SL,0.2,7.0
R1_012,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,2.2,3.3,1.2727,TP,0.0,5.0
R1_012,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,2.2,3.3,1.1818,TP,0.2,5.0
R1_012,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.8,2.7,-1.2778,SL,0.0,4.0
R1_012,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.8,2.7,-1.3889,SL,0.2,4.0
R1_012,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.5,5.25,0.0,BE,0.0,3.6
R1_012,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.5,5.25,-0.0571,BE,0.2,3.6
R1_012,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.6,11.4,-1.0658,SL,0.0,6.0
R1_012,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.6,11.4,-1.0921,SL,0.2,6.0
R1_012,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.7,5.55,0.0,BE,0.0,8.5
R1_012,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.7,5.55,-0.0541,BE,0.2,8.5
R1_012,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.5,5.25,-1.1429,SL,0.0,19.0
R1_012,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.5,5.25,-1.2,SL,0.2,19.0
R1_012,2020-01-28 13:03:00+00:00,LONG,london_l,1.10073,1.10064,2.3,3.45,-1.2174,SL,0.0,3.5
R1_012,2020-01-28 13:03:00+00:00,LONG,london_l,1.10073,1.10064,2.3,3.45,-1.3043,SL,0.2,3.5
R1_012,2020-01-29 14:24:00+00:00,LONG,london_l,1.09945,1.09933,2.3,3.45,0.0,BE,0.0,3.0
R1_012,2020-01-29 14:24:00+00:00,LONG,london_l,1.09945,1.09933,2.3,3.45,-0.087,BE,0.2,3.0
R1_012,2020-01-30 12:18:00+00:00,SHORT,london_h,1.10218,1.10241,2.2,3.3,-1.2273,SL,0.0,8.0
R1_012,2020-01-30 12:18:00+00:00,SHORT,london_h,1.10218,1.10241,2.2,3.3,-1.3182,SL,0.2,8.0
R1_012,2020-01-31 12:15:00+00:00,SHORT,london_h,1.10376,1.10429,2.8,4.2,-1.1786,SL,0.0,4.67
R1_012,2020-01-31 12:15:00+00:00,SHORT,london_h,1.10376,1.10429,2.8,4.2,-1.25,SL,0.2,4.67
R1_013,2020-01-02 14:15:00+00:00,LONG,london_l,1.11871,1.11864,2.8,5.6,-1.1786,SL,0.0,5.0
R1_013,2020-01-02 14:15:00+00:00,LONG,london_l,1.11871,1.11864,2.8,5.6,-1.25,SL,0.2,5.0
R1_013,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,4.4,8.8,-1.1136,SL,0.0,3.33
R1_013,2020-01-07 14:12:00+00:00,LONG,london_l,1.11648,1.11605,4.4,8.8,-1.1591,SL,0.2,3.33
R1_013,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,7.1,14.2,-1.0704,SL,0.0,3.42
R1_013,2020-01-08 12:48:00+00:00,LONG,london_l,1.11196,1.1124,7.1,14.2,-1.0986,SL,0.2,3.42
R1_013,2020-01-10 15:24:00+00:00,SHORT,london_h,1.11092,1.11091,4.1,8.2,-1.122,SL,0.0,3.37
R1_013,2020-01-10 15:24:00+00:00,SHORT,london_h,1.11092,1.11091,4.1,8.2,-1.1707,SL,0.2,3.37
R1_013,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.7,7.4,-1.1351,SL,0.0,7.0
R1_013,2020-01-13 15:45:00+00:00,SHORT,london_h,1.11361,1.1136,3.7,7.4,-1.1892,SL,0.2,7.0
R1_013,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,2.4,4.8,1.7917,TP,0.0,3.5
R1_013,2020-01-14 15:21:00+00:00,LONG,london_l,1.11284,1.11182,2.4,4.8,1.7083,TP,0.2,3.5
R1_013,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.7,3.4,-1.2941,SL,0.0,3.0
R1_013,2020-01-15 14:27:00+00:00,SHORT,london_h,1.11549,1.11578,1.7,3.4,-1.4118,SL,0.2,3.0
R1_013,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.9,5.8,-1.1724,SL,0.0,7.0
R1_013,2020-01-16 13:06:00+00:00,SHORT,london_h,1.11637,1.11663,2.9,5.8,-1.2414,SL,0.2,7.0
R1_013,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.8,7.6,-1.1316,SL,0.0,7.0
R1_013,2020-01-17 13:51:00+00:00,LONG,london_l,1.11063,1.11034,3.8,7.6,-1.1842,SL,0.2,7.0
R1_013,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,2.2,4.4,-1.2273,SL,0.0,5.0
R1_013,2020-01-20 13:33:00+00:00,LONG,london_l,1.10821,1.10812,2.2,4.4,-1.3182,SL,0.2,5.0
R1_013,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.8,3.6,-1.2778,SL,0.0,4.0
R1_013,2020-01-21 13:09:00+00:00,SHORT,london_h,1.11101,1.11124,1.8,3.6,-1.3889,SL,0.2,4.0
R1_013,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.5,7.0,1.8571,TP,0.0,3.6
R1_013,2020-01-22 15:03:00+00:00,LONG,london_l,1.10749,1.10727,3.5,7.0,1.8,TP,0.2,3.6
R1_013,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.6,15.2,-1.0658,SL,0.0,6.0
R1_013,2020-01-23 14:24:00+00:00,LONG,london_l,1.1079,1.1066,7.6,15.2,-1.0921,SL,0.2,6.0
R1_013,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.7,7.4,-1.1351,SL,0.0,8.5
R1_013,2020-01-24 15:39:00+00:00,LONG,london_l,1.10281,1.10253,3.7,7.4,-1.1892,SL,0.2,8.5
R1_013,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.5,7.0,-1.1429,SL,0.0,19.0
R1_013,2020-01-27 15:48:00+00:00,LONG,london_l,1.10151,1.10144,3.5,7.0,-1.2,SL,0.2,19.0
R1_013,2020-01-28 13:03:00+00:00,LONG,london_l,1.10073,1.10064,2.3,4.6,-1.2174,SL,0.0,3.5
R1_013,2020-01-28 13:03:00+00:00,LONG,london_l,1.10073,1.10064,2.3,4.6,-1.3043,SL,0.2,3.5
R1_013,2020-01-29 14:24:00+00:00,LONG,london_l,1.09945,1.09933,2.3,4.6,1.7826,TP,0.0,3.0
R1_013,2020-01-29 14:24:00+00:00,LONG,london_l,1.09945,1.09933,2.3,4.6,1.6957,TP,0.2,3.0
R1_013,2020-01-30 12:18:00+00:00,SHORT,london_h,1.10218,1.10241,2.2,4.4,-1.2273,SL,0.0,8.0
R1_013,2020-01-30 12:18:00+00:00,SHORT,london_h,1.10218,1.10241,2.2,4.4,-1.3182,SL,0.2,8.0
R1_013,2020-01-31 12:15:00+00:00,SHORT,london_h,1.10376,1.10429,2.8,5.6,-1.1786,SL,0.0,4.67
R1_013,2020-01-31 12:15:00+00:00,SHORT,london_h,1.10376,1.10429,2.8,5.6,-1.25,SL,0.2,4.67
R1_014,2020-01-02 13:00:00+00:00,LONG,asia_l,1.12008,1.11932,2.5,5.0,-1.2,SL,0.0,6.5
R1_014,2020-01-02 13:00:00+00:00,LONG,asia_l,1.12008,1.11932,2.5,5.0,-1.28,SL,0.2,6.5
R1_014,2020-01-02 13:45:00+00:00,LONG,asia_l,1.12008,1.11934,4.8,9.6,-1.1042,SL,0.0,3.0
R1_014,2020-01-02 13:45:00+00:00,LONG,asia_l,1.12008,1.11934,4.8,9.6,-1.1458,SL,0.2,3.0
R1_014,2020-01-02 14:06:00+00:00,LONG,asia_l,1.12008,1.11924,2.3,4.6,-1.2174,SL,0.0,11.0
R1_014,2020-01-02 14:06:00+00:00,LONG,asia_l,1.12008,1.11924,2.3,4.6,-1.3043,SL,0.2,11.0
R1_014,2020-01-03 13:18:00+00:00,LONG,asia_l,1.11521,1.11466,2.1,4.2,-1.2381,SL,0.0,9.0
R1_014,2020-01-03 13:18:00+00:00,LONG,asia_l,1.11521,1.11466,2.1,4.2,-1.3333,SL,0.2,9.0
R1_014,2020-01-03 13:57:00+00:00,LONG,asia_l,1.11521,1.114,3.7,7.4,-1.1351,SL,0.0,25.0
R1_014,2020-01-03 13:57:00+00:00,LONG,asia_l,1.11521,1.114,3.7,7.4,-1.1892,SL,0.2,25.0
R1_014,2020-01-03 14:30:00+00:00,LONG,asia_l,1.11521,1.11466,3.3,6.6,1.8485,TP,0.0,3.2
R1_014,2020-01-03 14:30:00+00:00,LONG,asia_l,1.11521,1.11466,3.3,6.6,1.7879,TP,0.2,3.2
R1_014,2020-01-06 13:06:00+00:00,SHORT,asia_h,1.11661,1.11996,1.6,3.2,1.6875,TP,0.0,6.0
R1_014,2020-01-06 13:06:00+00:00,SHORT,asia_h,1.11661,1.11996,1.6,3.2,1.5625,TP,0.2,6.0
R1_014,2020-01-06 13:27:00+00:00,SHORT,asia_h,1.11661,1.11948,2.0,4.0,-1.25,SL,0.0,3.5
R1_014,2020-01-06 13:27:00+00:00,SHORT,asia_h,1.11661,1.11948,2.0,4.0,-1.35,SL,0.2,3.5
R1_014,2020-01-06 13:45:00+00:00,SHORT,asia_h,1.11661,1.11998,1.6,3.2,1.6875,TP,0.0,3.0
R1_014,2020-01-06 13:45:00+00:00,SHORT,asia_h,1.11661,1.11998,1.6,3.2,1.5625,TP,0.2,3.0
R1_014,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,1.8,3.6,-1.2778,SL,0.0,5.0
R1_014,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,1.8,3.6,-1.3889,SL,0.2,5.0
R1_014,2020-01-07 14:12:00+00:00,LONG,asia_l,1.11731,1.11605,3.9,7.8,-1.1282,SL,0.0,3.33
R1_014,2020-01-07 14:12:00+00:00,LONG,asia_l,1.11731,1.11605,3.9,7.8,-1.1795,SL,0.2,3.33
R1_014,2020-01-07 14:15:00+00:00,LONG,asia_l,1.11731,1.11603,2.2,4.4,-1.2273,SL,0.0,4.5
R1_014,2020-01-07 14:15:00+00:00,LONG,asia_l,1.11731,1.11603,2.2,4.4,-1.3182,SL,0.2,4.5
R1_014,2020-01-08 13:03:00+00:00,LONG,asia_l,1.11432,1.11164,4.1,8.2,-1.122,SL,0.0,5.6
R1_014,2020-01-08 13:03:00+00:00,LONG,asia_l,1.11432,1.11164,4.1,8.2,-1.1707,SL,0.2,5.6
R1_014,2020-01-08 13:09:00+00:00,LONG,asia_l,1.11432,1.1118,2.5,5.0,-1.2,SL,0.0,13.0
R1_014,2020-01-08 13:09:00+00:00,LONG,asia_l,1.11432,1.1118,2.5,5.0,-1.28,SL,0.2,13.0
R1_014,2020-01-08 13:30:00+00:00,LONG,asia_l,1.11432,1.11148,2.5,5.0,1.8,TP,0.0,13.0
R1_014,2020-01-08 13:30:00+00:00,LONG,asia_l,1.11432,1.11148,2.5,5.0,1.72,TP,0.2,13.0
R1_014,2020-01-09 14:24:00+00:00,LONG,asia_l,1.1111,1.11057,2.9,5.8,-1.1724,SL,0.0,5.33
R1_014,2020-01-09 14:24:00+00:00,LONG,asia_l,1.1111,1.11057,2.9,5.8,-1.2414,SL,0.2,5.33
R1_014,2020-01-09 14:51:00+00:00,LONG,asia_l,1.1111,1.11088,1.5,3.0,-1.3333,SL,0.0,4.0
R1_014,2020-01-09 14:51:00+00:00,LONG,asia_l,1.1111,1.11088,1.5,3.0,-1.4667,SL,0.2,4.0
R1_014,2020-01-09 15:00:00+00:00,LONG,asia_l,1.1111,1.11083,1.6,3.2,-1.3125,SL,0.0,5.0
R1_014,2020-01-09 15:00:00+00:00,LONG,asia_l,1.1111,1.11083,1.6,3.2,-1.4375,SL,0.2,5.0
R1_014,2020-01-10 13:57:00+00:00,LONG,asia_l,1.11044,1.11013,2.6,5.2,-1.1923,SL,0.0,5.5
R1_014,2020-01-10 13:57:00+00:00,LONG,asia_l,1.11044,1.11013,2.6,5.2,-1.2692,SL,0.2,5.5
R1_014,2020-01-10 14:06:00+00:00,LONG,asia_l,1.11044,1.10951,4.0,8.0,-1.125,SL,0.0,9.67
R1_014,2020-01-10 14:06:00+00:00,LONG,asia_l,1.11044,1.10951,4.0,8.0,-1.175,SL,0.2,9.67
R1_014,2020-01-10 14:15:00+00:00,LONG,asia_l,1.11044,1.10948,3.9,7.8,-1.1282,SL,0.0,27.0
R1_014,2020-01-10 14:15:00+00:00,LONG,asia_l,1.11044,1.10948,3.9,7.8,-1.1795,SL,0.2,27.0
R1_014,2020-01-13 13:42:00+00:00,LONG,asia_l,1.11246,1.11234,3.3,6.6,-1.1515,SL,0.0,21.0
R1_014,2020-01-13 13:42:00+00:00,LONG,asia_l,1.11246,1.11234,3.3,6.6,-1.2121,SL,0.2,21.0
R1_014,2020-01-13 13:45:00+00:00,LONG,asia_l,1.11246,1.11234,1.8,3.6,-1.2778,SL,0.0,5.0
R1_014,2020-01-13 13:45:00+00:00,LONG,asia_l,1.11246,1.11234,1.8,3.6,-1.3889,SL,0.2,5.0
R1_014,2020-01-13 13:48:00+00:00,LONG,asia_l,1.11246,1.11232,1.9,3.8,-1.2632,SL,0.0,7.0
R1_014,2020-01-13 13:48:00+00:00,LONG,asia_l,1.11246,1.11232,1.9,3.8,-1.3684,SL,0.2,7.0
R1_014,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,1.9,3.8,-1.2632,SL,0.0,3.5
R1_014,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,1.9,3.8,-1.3684,SL,0.2,3.5
R1_014,2020-01-14 15:24:00+00:00,LONG,asia_l,1.11348,1.1118,3.1,6.2,-1.1613,SL,0.0,4.5
R1_014,2020-01-14 15:24:00+00:00,LONG,asia_l,1.11348,1.1118,3.1,6.2,-1.2258,SL,0.2,4.5
R1_014,2020-01-14 15:45:00+00:00,LONG,asia_l,1.11348,1.11174,4.6,9.2,1.8913,TP,0.0,11.0
R1_014,2020-01-14 15:45:00+00:00,LONG,asia_l,1.11348,1.11174,4.6,9.2,1.8478,TP,0.2,11.0
R1_014,2020-01-15 13:48:00+00:00,SHORT,asia_h,1.11368,1.11482,1.5,3.0,-1.3333,SL,0.0,4.0
R1_014,2020-01-15 13:48:00+00:00,SHORT,asia_h,1.11368,1.11482,1.5,3.0,-1.4667,SL,0.2,4.0
R1_014,2020-01-15 13:51:00+00:00,SHORT,asia_h,1.11368,1.11484,2.0,4.0,-1.25,SL,0.0,11.0
R1_014,2020-01-15 13:51:00+00:00,SHORT,asia_h,1.11368,1.11484,2.0,4.0,-1.35,SL,0.2,11.0
R1_014,2020-01-15 14:09:00+00:00,SHORT,asia_h,1.11368,1.11502,1.5,3.0,-1.3333,SL,0.0,6.0
R1_014,2020-01-15 14:09:00+00:00,SHORT,asia_h,1.11368,1.11502,1.5,3.0,-1.4667,SL,0.2,6.0
R1_014,2020-01-16 13:06:00+00:00,SHORT,asia_h,1.11532,1.11663,2.4,4.8,-1.2083,SL,0.0,7.0
R1_014,2020-01-16 13:06:00+00:00,SHORT,asia_h,1.11532,1.11663,2.4,4.8,-1.2917,SL,0.2,7.0
R1_014,2020-01-16 13:21:00+00:00,SHORT,asia_h,1.11532,1.11664,2.7,5.4,1.8148,TP,0.0,7.5
R1_014,2020-01-16 13:21:00+00:00,SHORT,asia_h,1.11532,1.11664,2.7,5.4,1.7407,TP,0.2,7.5
R1_014,2020-01-16 15:15:00+00:00,LONG,asia_l,1.11445,1.11393,4.4,8.8,-1.1136,SL,0.0,31.0
R1_014,2020-01-16 15:15:00+00:00,LONG,asia_l,1.11445,1.11393,4.4,8.8,-1.1591,SL,0.2,31.0
R1_014,2020-01-17 13:06:00+00:00,LONG,asia_l,1.11318,1.11116,2.8,5.6,-1.1786,SL,0.0,3.75
R1_014,2020-01-17 13:06:00+00:00,LONG,asia_l,1.11318,1.11116,2.8,5.6,-1.25,SL,0.2,3.75
R1_014,2020-01-17 13:51:00+00:00,LONG,asia_l,1.11318,1.11034,3.3,6.6,-1.1515,SL,0.0,7.0
R1_014,2020-01-17 13:51:00+00:00,LONG,asia_l,1.11318,1.11034,3.3,6.6,-1.2121,SL,0.2,7.0
R1_014,2020-01-17 14:18:00+00:00,LONG,asia_l,1.11318,1.11027,3.0,6.0,-1.1667,SL,0.0,8.0
R1_014,2020-01-17 14:18:00+00:00,LONG,asia_l,1.11318,1.11027,3.0,6.0,-1.2333,SL,0.2,8.0
R1_014,2020-01-20 13:21:00+00:00,LONG,asia_l,1.10948,1.10842,1.8,3.6,-1.2778,SL,0.0,3.5
R1_014,2020-01-20 13:21:00+00:00,LONG,asia_l,1.10948,1.10842,1.8,3.6,-1.3889,SL,0.2,3.5
R1_014,2020-01-20 13:33:00+00:00,LONG,asia_l,1.10948,1.10812,1.7,3.4,1.7059,TP,0.0,5.0
R1_014,2020-01-20 13:33:00+00:00,LONG,asia_l,1.10948,1.10812,1.7,3.4,1.5882,TP,0.2,5.0
R1_014,2020-01-20 13:42:00+00:00,LONG,asia_l,1.10948,1.10832,1.7,3.4,-1.2941,SL,0.0,5.0
R1_014,2020-01-20 13:42:00+00:00,LONG,asia_l,1.10948,1.10832,1.7,3.4,-1.4118,SL,0.2,5.0
R1_014,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,1.7,3.4,-1.2941,SL,0.0,11.0
R1_014,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,1.7,3.4,-1.4118,SL,0.2,11.0
R1_014,2020-01-21 13:09:00+00:00,SHORT,asia_h,1.10993,1.11124,1.3,2.6,-1.3846,SL,0.0,4.0
R1_014,2020-01-21 13:09:00+00:00,SHORT,asia_h,1.10993,1.11124,1.3,2.6,-1.5385,SL,0.2,4.0
R1_014,2020-01-21 13:48:00+00:00,SHORT,asia_h,1.10993,1.11157,2.7,5.4,1.8148,TP,0.0,7.5
R1_014,2020-01-21 13:48:00+00:00,SHORT,asia_h,1.10993,1.11157,2.7,5.4,1.7407,TP,0.2,7.5
R1_014,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,2.5,5.0,-1.2,SL,0.0,6.0
R1_014,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,2.5,5.0,-1.28,SL,0.2,6.0
R1_014,2020-01-22 13:24:00+00:00,SHORT,asia_h,1.10862,1.1089,2.5,5.0,-1.2,SL,0.0,3.5
R1_014,2020-01-22 13:24:00+00:00,SHORT,asia_h,1.10862,1.1089,2.5,5.0,-1.28,SL,0.2,3.5
R1_014,2020-01-22 13:42:00+00:00,SHORT,asia_h,1.10862,1.10874,1.8,3.6,-1.2778,SL,0.0,8.0
R1_014,2020-01-22 13:42:00+00:00,SHORT,asia_h,1.10862,1.10874,1.8,3.6,-1.3889,SL,0.2,8.0
R1_014,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.1,6.2,-1.1613,SL,0.0,21.0
R1_014,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.1,6.2,-1.2258,SL,0.2,21.0
R1_014,2020-01-23 14:24:00+00:00,LONG,asia_l,1.10809,1.1066,7.1,14.2,-1.0704,SL,0.0,6.0
R1_014,2020-01-23 14:24:00+00:00,LONG,asia_l,1.10809,1.1066,7.1,14.2,-1.0986,SL,0.2,6.0
R1_014,2020-01-23 14:33:00+00:00,LONG,asia_l,1.10809,1.10692,4.8,9.6,-1.1042,SL,0.0,3.27
R1_014,2020-01-23 14:33:00+00:00,LONG,asia_l,1.10809,1.10692,4.8,9.6,-1.1458,SL,0.2,3.27
R1_014,2020-01-24 13:30:00+00:00,LONG,asia_l,1.10426,1.10359,1.8,3.6,1.7222,TP,0.0,5.0
R1_014,2020-01-24 13:30:00+00:00,LONG,asia_l,1.10426,1.10359,1.8,3.6,1.6111,TP,0.2,5.0
R1_014,2020-01-24 13:42:00+00:00,LONG,asia_l,1.10426,1.10382,1.7,3.4,-1.2941,SL,0.0,4.0
R1_014,2020-01-24 13:42:00+00:00,LONG,asia_l,1.10426,1.10382,1.7,3.4,-1.4118,SL,0.2,4.0
R1_014,2020-01-24 13:57:00+00:00,LONG,asia_l,1.10426,1.10383,3.3,6.6,-1.1515,SL,0.0,5.0
R1_014,2020-01-24 13:57:00+00:00,LONG,asia_l,1.10426,1.10383,3.3,6.6,-1.2121,SL,0.2,5.0
R1_014,2020-01-27 13:03:00+00:00,LONG,asia_l,1.1026,1.10235,2.3,4.6,1.7826,TP,0.0,9.0
R1_014,2020-01-27 13:03:00+00:00,LONG,asia_l,1.1026,1.10235,2.3,4.6,1.6957,TP,0.2,9.0
R1_014,2020-01-27 13:09:00+00:00,LONG,asia_l,1.1026,1.10246,2.7,5.4,1.8148,TP,0.0,13.0
R1_014,2020-01-27 13:09:00+00:00,LONG,asia_l,1.1026,1.10246,2.7,5.4,1.7407,TP,0.2,13.0
R1_014,2020-01-27 13:24:00+00:00,LONG,asia_l,1.1026,1.10251,2.2,4.4,1.7727,TP,0.0,3.5
R1_014,2020-01-27 13:24:00+00:00,LONG,asia_l,1.1026,1.10251,2.2,4.4,1.6818,TP,0.2,3.5
R1_014,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,1.8,3.6,-1.2778,SL,0.0,3.5
R1_014,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,1.8,3.6,-1.3889,SL,0.2,3.5
R1_014,2020-01-28 13:18:00+00:00,LONG,asia_l,1.10141,1.10052,2.7,5.4,-1.1852,SL,0.0,7.5
R1_014,2020-01-28 13:18:00+00:00,LONG,asia_l,1.10141,1.10052,2.7,5.4,-1.2593,SL,0.2,7.5
R1_014,2020-01-28 13:27:00+00:00,LONG,asia_l,1.10141,1.1007,2.6,5.2,-1.1923,SL,0.0,13.0
R1_014,2020-01-28 13:27:00+00:00,LONG,asia_l,1.10141,1.1007,2.6,5.2,-1.2692,SL,0.2,13.0
R1_014,2020-01-29 13:15:00+00:00,LONG,asia_l,1.10027,1.10008,2.5,5.0,-1.2,SL,0.0,14.0
R1_014,2020-01-29 13:15:00+00:00,LONG,asia_l,1.10027,1.10008,2.5,5.0,-1.28,SL,0.2,14.0
R1_014,2020-01-29 13:39:00+00:00,LONG,asia_l,1.10027,1.09975,2.9,5.8,-1.1724,SL,0.0,7.0
R1_014,2020-01-29 13:39:00+00:00,LONG,asia_l,1.10027,1.09975,2.9,5.8,-1.2414,SL,0.2,7.0
R1_014,2020-01-29 13:45:00+00:00,LONG,asia_l,1.10027,1.09969,2.7,5.4,-1.1852,SL,0.0,15.0
R1_014,2020-01-29 13:45:00+00:00,LONG,asia_l,1.10027,1.09969,2.7,5.4,-1.2593,SL,0.2,15.0
R1_014,2020-01-30 13:03:00+00:00,SHORT,asia_h,1.10172,1.10228,1.6,3.2,-1.3125,SL,0.0,6.0
R1_014,2020-01-30 13:03:00+00:00,SHORT,asia_h,1.10172,1.10228,1.6,3.2,-1.4375,SL,0.2,6.0
R1_014,2020-01-30 13:30:00+00:00,SHORT,asia_h,1.10172,1.10247,3.0,6.0,-1.1667,SL,0.0,6.33
R1_014,2020-01-30 13:30:00+00:00,SHORT,asia_h,1.10172,1.10247,3.0,6.0,-1.2333,SL,0.2,6.33
R1_014,2020-01-30 13:33:00+00:00,SHORT,asia_h,1.10172,1.10257,7.1,14.2,-1.0704,SL,0.0,9.14
R1_014,2020-01-30 13:33:00+00:00,SHORT,asia_h,1.10172,1.10257,7.1,14.2,-1.0986,SL,0.2,9.14
R1_014,2020-01-31 13:21:00+00:00,SHORT,asia_h,1.10282,1.10515,1.9,3.8,1.7368,TP,0.0,9.0
R1_014,2020-01-31 13:21:00+00:00,SHORT,asia_h,1.10282,1.10515,1.9,3.8,1.6316,TP,0.2,9.0
R1_014,2020-01-31 13:57:00+00:00,SHORT,asia_h,1.10282,1.10548,1.9,3.8,1.7368,TP,0.0,10.0
R1_014,2020-01-31 13:57:00+00:00,SHORT,asia_h,1.10282,1.10548,1.9,3.8,1.6316,TP,0.2,10.0
R1_014,2020-01-31 14:18:00+00:00,SHORT,asia_h,1.10282,1.10514,2.3,4.6,-1.2174,SL,0.0,3.25
R1_014,2020-01-31 14:18:00+00:00,SHORT,asia_h,1.10282,1.10514,2.3,4.6,-1.3043,SL,0.2,3.25
R1_015,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,3.8,-1.2632,SL,0.0,6.0
R1_015,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,3.8,-1.3684,SL,0.2,6.0
R1_015,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,4.2,-1.2381,SL,0.0,8.0
R1_015,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,4.2,-1.3333,SL,0.2,8.0
R1_015,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,6.2,1.8387,TP,0.0,2.33
R1_015,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,6.2,1.7742,TP,0.2,2.33
